Material,Descripción de Mater,Descripción Larga,Ubicación,Stock Total,UMB,Stock Almacén,Centro,Almacén,Valor Total,Valoración,Precio Variable,Stock Especial,Categoria,Stock de seguridad,Valor Stock
1000240059,"LADRILLO,ANKRAL QF CB,B322,BASIC,9.158 K","LADRILLO REFRACTARIO,ANKRAL QF CB,B322,BASIC,9.158 KG,RHI",ALM PROY,0,EA,0,EE60,1000,0,AVG-COST,355.48,,REFRACTARIO: ACCESORIOS,0,0
1000240060,"LADRILLO,ANKRAL QF CB,B622,BASIC,9.158 K","LADRILLO REFRACTARIO,ANKRAL QF CB,B622,BASIC,9.158 KG,RHI",ALM PROY,0,EA,0,EE60,1000,0,AVG-COST,355.33,,REFRACTARIO: ACCESORIOS,0,0
1000240065,"KIT,458056-1,BEUMER,SEGMEN,TORN,TUERCAS;","KIT ELEMENTOS,PARTE 458056-1,FABRICANTE BEUMER,TIPO SEGMENTOS,TORNILLOS,TUERCA C/HOMBRO Y CONTRATUERCA",1 41 02 A5,380,EA,380,EE60,1000,"69,459.91",AVG-COST,182.79,,REPUESTOS MECANICOS,0,"69,459.91"
1000240182,"ACELEROMETRO,IMI,640B11,0-1 PULG/SEG,","ACELEROMETRO TRANSDUCTOR,FABRICANTE IMI,PARTE 640B11,SINONIMO LONG CABLE 10FT",1 11 08 A2,3,EA,3,EE60,1000,"47,404.87",AVG-COST,"15,801.62",,REPUESTOS ELECTRICOS Y ELECTRO,1,"47,404.87"
1000240187,"ROD TRANSP,CARGA,D 72612-01274-0,EA72 CX","RODILLO TRANSPORTADOR,CARGA,D 726-12-01-274-0,EA72 CX",1 19 02 E4,2,EA,2,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000240454,"ROD TRANSP,D 726-12-01-280-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-01-280-0,EA72 CX",1 19 03 C2,7,EA,5,EE60,1000,"50,925.00",AVG-COST,"10,185.00",,REPUESTOS MECANICOS,8,"50,925.00"
1000241014,"ROD TRANSP,D 726-12-01-280-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-01-280-0,EA72 CX",1 19 03 C2,7,EA,2,EE60,1005,"50,925.00",RECOVERED,0,,REPUESTOS MECANICOS,8,0
1000241015,"ROD TRANSP,D 726-12-02-271-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-02-271-0,EA72 CX",1 19 03 D2,0,EA,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000241017,"ROD TRANSP,D 726-12-02-272-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-02-272-0,EA72 CX",1 19 03 D3,0,EA,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000241108,"ROD TRANSP,D 726-12-03-273-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-03-273-0,EA72 CX",1 19 02 E2,7,EA,6,EE60,1000,"19,895.04",AVG-COST,"3,315.84",,REPUESTOS MECANICOS,0,"19,895.04"
1000241122,"ROD TRANSP,D 726-12-03-273-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-03-273-0,EA72 CX",1 19 02 E2,7,EA,1,EE60,1005,"19,895.04",RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000241441,"ROD TRANSP,D 726-12-03-275-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-03-275-0,EA72 CX",1 19 03 E3,0,EA,0,EE60,1000,0,AVG-COST,"5,430.00",,REPUESTOS MECANICOS,0,0
1000242505,"ROD TRANSP,D 726-12-03-276-0,EA72 CX","RODILLO TRANSPORTADOR,D 726-12-03-276-0,EA72 CX",1 19 02 C3,0,EA,0,EE60,1000,0,AVG-COST,"2,320.00",,REPUESTOS MECANICOS,0,0
1000242681,"MOTOR AC,6.3KW,JAULA DE ARDILLA,440-480V","MOTOR ELECTRICO AC,POTENCIA 6.3KW,TIPO JAULA DE ARDILLA,VOLTAJE 440-480 V,AMPERAJE 11.1-11.3 A,FASE 3,VELOCIDAD 1755 RPM,P OLOS 4,",1 31 01 E1,0,EA,0,EE60,1000,0,AVG-COST,"21,326.40",,MAQUINARIA Y EQUIPO,0,0
1000242821,"BARRA IMPACTO,04344610,THYESSENKRUPP;","BARRA IMPACTO TRITURADOR,FABRICANTE THYESSENKRUPP,PARTE 04344610,DIMENSIONES 110X450X2500MM,MATERIAL TK520",P PT 06 C1,12,EA,12,EE60,1000,"1,806,532.91",AVG-COST,"150,544.41",,REVESTIMIENTOS (PLACAS Y BLIND,0,"1,806,532.91"
1000243575,"FILTRO ELEM.176206000,AERZEN,AIRE;","FILTRO ELEMENTO,FABRICANTE AERZEN,PARTE 176206000,TIPO AIRE,FABRICANTE PAIS AERZEN, PARTE 176206000;",1 23 02 C3,4,EA,4,EE60,1000,"21,455.37",AVG-COST,"5,363.84",,REPUESTOS MECANICOS,0,"21,455.37"
1000244255,"CONCRETO REFR,VIBROCOLADO R-25,REFRACTA","CONCRETO REFRACTARIO,VIBROCOLADO R-25,REFRACTA",5 59 01 A1,4.2,TO,4.2,EE60,1000,"319,618.29",AVG-COST,"76,099.59",,REFRACTARIO: ACCESORIOS,0,"319,618.29"
1000245092,"MOTORREDUCTOR,RF27DT80N4,SEW,9.41,1HP;","MOTORREDUCTOR,RELACION 9.41,POTENCIA 1HP,VELOCIDAD 1700 RPM,VOLTAJE 440 V,FABRICANTE PAIS SEW EURODRIVE MODELO RF27DT80N4;",1 16 03 F1,1,EA,1,EE60,1000,"6,869.22",AVG-COST,"6,869.22",,MAQUINARIA Y EQUIPO,0,"6,869.22"
1000245466,"PLACA ENF.PARRILLAS, FM-01-1693-C-POS-1","PLACA ENFRIADOR PARRILLAS,MATERIAL GRADO HH (25% CR # 12 % NI),NORMA ACERO ASTM A-297,FABRICANTE PAIS FIMEX, DI BUJO FM-01-1693-C-",P 02 05 C1,4,EA,4,EE60,1000,"63,050.18",AVG-COST,"15,762.55",,REVESTIMIENTOS (PLACAS Y BLIND,0,"63,050.18"
1000245589,"MOTORREDUCTOR, FA37/GDV100M4/BMG, SEW","MOTORREDUCTOR,RELACION 8.96,POTENCIA 2.2 KW,VELOCIDAD 1730/193 RPM,VOLTAJE 440 V,FABRICANTE PAIS SEW EURODRIVE, MODELO FA37/GDV10",1 38 03 C3,1,EA,1,EE60,1000,"75,922.35",AVG-COST,"75,922.35",,MAQUINARIA Y EQUIPO,0,"75,922.35"
1000245722,"MOTOR AC, DT71D48M, SEW , 0.37KW, 1.12 A","MOTOR ELECTRICO AC,POTENCIA 0.37 KW,TIPO JAULA DE ARDILLA,VOLTAJE 440 V,AMPERAJE 1.12 A,MARCA ADITAMENTO SEW EURODRIVE,VELOCIDAD 1",1 16 04 D1,0,EA,0,EE60,1000,0,AVG-COST,"14,197.17",,MAQUINARIA Y EQUIPO,0,0
1000245920,"RODAMIENTO, 23936 CC/C3W33, SKF, C3","RODAMIENTO,TOLERANCIA RADIAL C3,PARTE 23936 CC/C3W33,FABRICANTE SKF,MATERIAL JAULA BRONCE",Falta ubicación,0,EA,0,EE60,1000,0,AVG-COST,586.56,,REPUESTOS MECANICOS,0,0
1000246241,"CIL ACCI,HIDRAULICO,ZD413-0154/5,KHD","CILINDRO ACCIONAMIENTO,HIDRAULICO,ZD413-0154/5,KHD HUMBOLDT WEDAG",1 25 01 E3,2,EA,1,EE60,1000,"204,252.61",AVG-COST,"174,539.61",,REPUESTOS MECANICOS,0,"174,539.61"
1000246335,"CIL ACCI,HIDRAULICO,ZD413-0154/5,KHD","CILINDRO ACCIONAMIENTO,HIDRAULICO,ZD413-0154/5,KHD HUMBOLDT WEDAG",1 25 01 E5,2,EA,1,EE60,1006,"204,252.61",REFURBISH,"29,713.00",,REPUESTOS MECANICOS,0,"29,713.00"
1000246413,"INTERRUPTOR, FKV36NE160TTF, GE, 160","ZDEL INTERRUPTOR ELECTRICO,PARTE FKV36NE160TTF,FABRICANTE GENERAL ELECTRIC,AMPERAJE 1600A,TIPO TERMOMAGNETICO""",1 11 01 H2,1,EA,1,EE60,1000,"48,213.96",AVG-COST,"48,213.96",,REPUESTOS ELECTRICOS Y ELECTRO,0,"48,213.96"
1000246536,"BUJE MONTAJE, 1610-20, SKF, TAPER-LOCK","BUJE MONTAJE,TIPO TAPER-LOCK BUSHING,PARTE 1610-20,FABRICANTE SKF",1 09 06 A2,9,EA,2,EE60,1000,873.56,AVG-COST,436.78,,REPUESTOS MECANICOS,4,873.56
1000246822,"BUJE MONTAJE, 1610-20, SKF, TAPER-LOCK","BUJE MONTAJE,TIPO TAPER-LOCK BUSHING,PARTE 1610-20,FABRICANTE SKF",1 09 06 A2,9,EA,7,EE60,1005,873.56,RECOVERED,0,,REPUESTOS MECANICOS,4,0
1000247002,"DISCO DE CORTE,4-1/2X3/64X7/8, 710, AUST","DISCO DE CORTE,DIMENSIONES 4-1/2""X3/64""X7/8"",PARTE 710,FABRICANTE AUSTROMEX,MATERIAL METAL/CS,VELOCIDAD 13285 RPM",1 07 01 A1,"2,164.00",EA,1,EE60,1000,"71,787.31",AVG-COST,40.6,,HERRAMIENTAS Y FERRETERIA,"2,609.00",40.6
1000247392,"DISCO DE CORTE,4-1/2X3/64X7/8, 710, AUST","DISCO DE CORTE,DIMENSIONES 4-1/2""X3/64""X7/8"",PARTE 710,FABRICANTE AUSTROMEX,MATERIAL METAL/CS,VELOCIDAD 13285 RPM",1 07 01 A1,"2,164.00",EA,"2,163.00",EE60,1007,"71,787.31",AVG-COST,33.17,K,HERRAMIENTAS Y FERRETERIA,"2,609.00","71,746.71"
1000247999,"AISLA.REFRAC.LEGRAL 25/08,S9X4 1/2X3,RHI","AISLANTE REFRACTARIO,MATERIAL LEGRAL 25/08,PARTE S9X4 1/2X3,FABRICANTE RHI,DIMENSIONES RECTO 9""X4 1/2""X3"",TEMPERATURA 1500 DEG C",5 19 01 A1,"3,360.00",EA,0,EE60,1000,"12,902.40",AVG-COST,38.24,,REFRACTARIO: ACCESORIOS,0,0
1000248249,"AISLA.REFRAC.LEGRAL 25/08,S9X4 1/2X3,RHI","AISLANTE REFRACTARIO,MATERIAL LEGRAL 25/08,PARTE S9X4 1/2X3,FABRICANTE RHI,DIMENSIONES RECTO 9""X4 1/2""X3"",TEMPERATURA 1500 DEG C",1 56 04 A2,"3,360.00",EA,"3,360.00",EE60,1005,"12,902.40",RECOVERED,3.84,,REFRACTARIO: ACCESORIOS,0,"12,902.40"
1000249780,"ACUMULADOR, HZPA.02.0011, IKN, VEJIGA","ACUMULADOR PRESION,FABRICANTE IKN,PARTE HZPA.02.0011,CAPACIDAD 2.5 L,TIPO VEJIGA",1 10 07 C2,2,EA,2,EE60,1000,"45,687.02",AVG-COST,"22,843.51",,REPUESTOS MECANICOS,0,"45,687.02"
1000250122,"ACUMULADOR, HZPA.02.0013, IKN, VEJIGA","ACUMULADOR PRESION,FABRICANTE IKN,PARTE HZPA.02.0013,CAPACIDAD 5 L,TIPO VEJIGA",1 10 07 A2,2,EA,2,EE60,1000,"36,460.61",AVG-COST,"18,230.31",,REPUESTOS MECANICOS,0,"36,460.61"
1000250329,"ACUMULADOR, HZPA.02.0014, IKN, VEJIGA","ACUMULADOR PRESION,FABRICANTE IKN,PARTE HZPA.02.0014,CAPACIDAD 32 L,TIPO VEJIGA",1 10 07 B1,1,EA,1,EE60,1000,"26,682.86",AVG-COST,"26,682.86",,REPUESTOS MECANICOS,0,"26,682.86"
1000250759,"BOLSA COLEC., 38SB50851, GORE, 5""X276""","BOLSA COLECTOR POLVO,DIMENSIONES 5""ODX276""LG,PARTE 38SB50851,FABRICANTE GORE,MATERIAL SUPERFLEX,FILTRACION 3.92 FT/ MIN 2.57, SINO",1 60 02 A2,"1,969.00",EA,"1,969.00",EE60,1000,"1,268,960.69",AVG-COST,644.47,,REPUESTOS MECANICOS,0,"1,268,960.69"
1000250831," BANDA V,710513Z,VENTOMATIC","BANDA TRANSMISION,710513Z,VENTOMATIC",1 13 01 F3,8,EA,8,EE60,1000,"43,613.62",AVG-COST,"5,451.70",,REPUESTOS MECANICOS,0,"43,613.62"
1000251119,"ZDEL GUIA, 506818D, VENTOMATIC""","ZDEL GUIA MECANICA,PARTE 506818D,FABRICANTE VENTOMATIC""",1 23 03 C1,1,EA,1,EE60,1000,"96,996.84",AVG-COST,"96,996.84",,REPUESTOS MECANICOS,0,"96,996.84"
1000251135,"ZDEL GUIA, 506819D, VENTOMATIC""","ZDEL GUIA MECANICA,PARTE 506819D,FABRICANTE VENTOMATIC.""",1 23 03 C1,1,EA,1,EE60,1000,"96,996.95",AVG-COST,"96,996.95",,REPUESTOS MECANICOS,0,"96,996.95"
1000251137,"VALV. CONTROL, 2024362, SICK","VALVULA CONTROL,DIAMETRO *,PARTE 2024362,FABRICANTE SICK,SINONIMO DE REGULACION",1 14 13 G1,2,EA,2,EE60,1000,"11,770.00",AVG-COST,"5,885.00",,REPUESTOS MECANICOS,0,"11,770.00"
1000251176,"SELLO O, 4036252, SICK","SELLO ANILLO O,PARTE 4036252,FABRICANTE SICK,SINONIMO JUNTA",1 14 13 G5,2,EA,2,EE60,1000,"1,078.00",AVG-COST,539,,REPUESTOS MECANICOS,0,"1,078.00"
1000251268,"ASIENTO MEC., 650627D, VENTOMATIC","ASIENTO MECANICO,FABRICANTE VENTOMATIC,PARTE 650627D,SINONIMO PLANCHA TIVAR",1 23 03 C3,0,EA,0,EE60,1000,0,AVG-COST,"24,840.66",,REPUESTOS MECANICOS,0,0
1000251430,"FILTRO ELEM., 5321500, SICK, AIRE","FILTRO ELEMENTO, SICK, 5321500, AIRE, 10 MICRAS",1 14 13 H3,2,EA,2,EE60,1000,"45,790.00",AVG-COST,"22,895.00",,REPUESTOS MECANICOS,0,"45,790.00"
1000251466,"RODAMIENTO, 10197981-67, LOESCHE, RODILL","RODAMIENTO,PARTE 10197981-67,FABRICANTE LOESCHE,TIPO CILINDRICO DE RODILLOS",1 44 PISO,1,EA,1,EE60,1000,"271,950.96",AVG-COST,"271,950.96",,REPUESTOS MECANICOS,0,"271,950.96"
1000251494,"RODAMIENTO, 10263314-68, LOESCHE","RODAMIENTO,PARTE 10263314-68,FABRICANTE LOESCHE",1 44 PISO,1,EA,1,EE60,1000,"556,166.32",AVG-COST,"556,166.32",,REPUESTOS MECANICOS,0,"556,166.32"
1000251663,"VALVULA SOL. 6023545, SICK, 2 VIAS, 1/4""","VALVULA SOLENOIDE,DIAMETRO 1/4"",VIAS 2 VIAS,VOLTAJE 24 AC/DC,MATERIAL ACERO INOXIDABLE,FABRICANTE PAIS SICK, PARTE 6023545;",1 14 02 C1,1,EA,1,EE60,1000,"11,554.00",AVG-COST,"11,554.00",,REPUESTOS MECANICOS,0,"11,554.00"
1000251676,"SOPLADOR,CIRCUITEER-MAX HORSE BLOWER/DRY","SOPLADOR AIRE,CAPACIDAD 245 CFM,VELOCIDAD 34321 RPM,FABRICANTE PAIS ELECTRIC CLEANER COMPANY, CIRCUITEER-MAX HORSE BLOWER/DRY;,SI",1 20 01 D3,0,EA,0,EE60,1000,0,AVG-COST,"16,545.57",,MAQUINARIA Y EQUIPO,0,0
1000251813,"TRANSDUCTOR SEÑAL, BTL5-E10-M0150-P-S32","TRANSDUCTOR SEÑAL,VOLTAJE 20...28 VDC,CORRIENTE SALIDA 4#20 MA,FABRICANTE PAIS BALLUFF, PARTE BTL5-E10-M0150-P-S32;",1 14 04 A1,3,EA,3,EE60,1000,"73,830.00",AVG-COST,"24,610.00",,REPUESTOS ELECTRICOS Y ELECTRO,0,"73,830.00"
1000251878,"CODO, 90 DEG, RX02 L3 00 4"" TRANSAIR","CODO TUBERIA,DIAMETRO 100MM,CONECCION QUICK CONNECTION,MATERIAL UL94-HB STANDARD,REDUCCION *,TIPO 90 DEG,PRESION 188-232PSI,FABRI",1 18 02 D3,1,PZ,1,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000251879,"COMPRESOR AIRE, TORNILLO, VML60, AERZEN","COMPRESOR AIRE,TIPO TORNILLO,POTENCIA 124 KW,CAPACIDAD 3256 M3/H,VELOCIDAD 7484 1/MIN,FABRICANTE PAIS AERZEN, MODELO VML60;",Falta ubicación,0,EA,0,EE60,,0,DAMAGED,0,O,MAQUINARIA Y EQUIPO,0,0
1000251896,"COMPRESOR AIRE, TORNILLO, VML60, AERZEN","COMPRESOR AIRE,TIPO TORNILLO,POTENCIA 124 KW,CAPACIDAD 3256 M3/H,VELOCIDAD 7484 1/MIN,FABRICANTE PAIS AERZEN, MODELO VML60;",1 43 02 D1,0,EA,0,EE60,1006,0,REFURBISH,"501,959.76",,MAQUINARIA Y EQUIPO,0,0
1000252215,"COMPRESOR AIRE, TORNILLO, VML60, AERZEN","COMPRESOR AIRE,TIPO TORNILLO,POTENCIA 124 KW,CAPACIDAD 3256 M3/H,VELOCIDAD 7484 1/MIN,FABRICANTE PAIS AERZEN, MODELO VML60;",Falta ubicación,0,EA,0,EE60,1009,0,DAMAGED,0,,MAQUINARIA Y EQUIPO,0,0
1000252258,"TAPON TUBERIA, 100MM, RX25 L3 00 4"" TRAN","TAPON TUBERIA,TAMAÑO 100 MM,TIPO END CAP,MATERIAL UL94-HB STANDARD,FABRICANTE PAIS  MARCA RX25L3 00 4"" TRANSAIR;",1 18 02 E2,2,PZ,2,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000252554,"ABRAZ. REPARAR TUB., RR63 L3N08 TRANSAIR","ABRAZADERA DE REPARAR TUBERIA,DIAMETRO INTERIOR 100 MM,DIAMETRO EXTERIOR 110 MM,ANCHO 80 MM,PARTE RR63 L3N08 TRA NSAIR,FABRICANTE",1 18 04 B3,15,PZ,15,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000252583,"RUEDA ELEV., 02661490, AUMUND, 15 DIENTE","RUEDA DENTADA ELEVADOR,DIENTES 15 DIENTES,PARTE 02661490,FABRICANTE AUMUND,PASO 250 MM,DIAMETRO 630 MM,",Falta ubicación,0,PZ,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000252967,"RUEDA ELEV., 30054241, AUMUND, 21 DIENTE","RUEDA DENTADA ELEVADOR,DIENTES 21 DIENTES,PARTE 30054241,FABRICANTE AUMUND,PASO 250 MM,DIAMETRO 860 MM,",1 37 02 E3,5,PZ,5,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000252986,"RUEDA PORTADORA,14964290,AUMUND","RUEDA PORTADORA,FABRICANTE AUMUND,PARTE 14964290",5 53 02 A2,0,PZ,0,EE60,1000,0,AVG-COST,"3,988.15",,REPUESTOS MECANICOS,0,0
1000253443,"COPLE TUB., ESTILO 72, VITAULIC, 4X1","COPLE TUBERIA,DIAMETRO 4"",CONECCION 1"",MATERIAL HIERRO,TIPO DE SALIDA,FABRICANTE PAIS VITAULIC, MODELO ESTILO 72;",1 18 04 A1,37,PZ,37,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000253444,"MOTOR AC,3HP,182TC,JAULA ARDILLA,208-230","MOTOR ELECTRICO AC,POTENCIA 3 HP,ARMAZON 182TC,TIPO JAULA DE ARDILLA,VOLTAJE 208-230/460 V,AMPERAJE 8.4/0.75,MARCA ADITAM ENTO BAL",1 16 01 E2,1,EA,1,EE60,1000,"5,120.00",AVG-COST,"5,120.00",,MAQUINARIA Y EQUIPO,0,"5,120.00"
1000253445,"FUSIBLE, FRN-R 3, BUSSMANN, 250VAC, 3A","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 3A,CLASE RK5,FABRICANTE PAIS BUSSMANN, PARTE FRN-R 3;",1 13 12 A2,44,EA,41,EE60,1000,"5,069.55",AVG-COST,123.65,,REPUESTOS ELECTRICOS Y ELECTRO,10,"5,069.55"
1000253446,"FUSIBLE, FRN-R 3, BUSSMANN, 250VAC, 3A","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 3A,CLASE RK5,FABRICANTE PAIS BUSSMANN, PARTE FRN-R 3;",1 13 12 A2,44,EA,3,EE60,1005,"5,069.55",RECOVERED,0,,REPUESTOS ELECTRICOS Y ELECTRO,10,0
1000253447,"MEDIDOR FLUJO,  MULTICOR k50, SCHENCK,20","MEDIDOR DE FLUJO,PARTE MULTICOR K50,FABRICANTE SCHENCK,RANGO 20 TPH,",1 19 02 A2,0,EA,0,EE60,1000,0,AVG-COST,"1,157,218.70",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000253488,"ASPAS SEP., IP-42204-42702-2, CMX YAQUI","SET ASPAS ROTOR SEPARADOR,FABRICANTE PAIS CEMEX MEXICO YAQUI, DIBUJO IP-42204-42702-2;,SINONIMO 48PIEZAS",1 28 01 B1,45,EA,0,EE60,1000,0,AVG-COST,"3,800.00",,REPUESTOS MECANICOS,15,0
1000253986,"ASPAS SEP., IP-42204-42702-2, CMX YAQUI","SET ASPAS ROTOR SEPARADOR,FABRICANTE PAIS CEMEX MEXICO YAQUI, DIBUJO IP-42204-42702-2;,SINONIMO 48PIEZAS",P PT 07 D1,45,EA,45,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,15,0
1000254083,"CONECTOR CABLE, R901017029, REXROTH","CONECTOR CABLE,VOLTAJE 24..240V AC/DC-1.5A,TIPO CUADRADO,FABRICANTE PAIS REXROTH, PARTE R901017029;SINONIMO PARA TRES PINES (DIN)",1 11 05 A2,2,EA,2,EE60,1000,"1,863.64",AVG-COST,931.82,,REPUESTOS ELECTRICOS Y ELECTRO,0,"1,863.64"
1000254209,"VALV. DOS VIAS, R900053910, REXROTH, 3/2","VALVULA DOS VIAS,DIAMETRO *,PARTE R900053910,FABRICANTE REXROTH,FABRICANTE PAIS REXROTH, MODELO  M-3SED 10 CK13/350CG96N9K4;",1 14 01 D1,6,EA,6,EE60,1000,"142,622.70",AVG-COST,"23,770.45",,REPUESTOS MECANICOS,1,"142,622.70"
1000254336,"FUSIBLE, 43050, WEIDMULLER, 250VAC, 0.25","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 0.25A,TAMAÑO 5MMX20MM,FABRICANTE PAIS WEIDMULLER, PARTE 43050;",1 13 12 D2,40,EA,40,EE60,1000,"1,000.00",AVG-COST,25,,REPUESTOS ELECTRICOS Y ELECTRO,0,"1,000.00"
1000254381,"FUSIBLE, 43060, WEIDMULLER, 250VAC, 0.5A","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 0.5A,TAMAÑO 5X20MM,FABRICANTE PAIS WEIDMULLER, PARTE 43060;",1 13 12 B2,34,EA,34,EE60,1000,"1,050.00",AVG-COST,30.88,,REPUESTOS ELECTRICOS Y ELECTRO,10,"1,050.00"
1000254405,"FUSIBLE, 43090, WEIDMULLER, 250VAC, 2A","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 2A,TAMAÑO 5X20MM,FABRICANTE PAIS WEIDMULLER, PARTE 43090;",1 13 12 B4,10,EA,10,EE60,1000,210,AVG-COST,21,,REPUESTOS ELECTRICOS Y ELECTRO,17,210
1000254407,"CANGILON,30104349,AUMUND","CANGILON,30104349,AUMUND",P PT 02 A1,31,PZ,30,EE60,1000,"217,435.38",AVG-COST,"7,247.85",,REPUESTOS MECANICOS,0,"217,435.38"
1000254834,"CANGILON,30104349,AUMUND","CANGILON,30104349,AUMUND",P PT 02 A1,31,PZ,1,EE60,1005,"217,435.38",RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000254931,"FUSIBLE, 43070, WEIDMULLER, 250VAC, 1A","FUSIBLE SOBRECARGA,VOLTAJE 250VAC,AMPERAJE 1A,TAMAÑO 5X20MM,FABRICANTE PAIS WEIDMULLER, PARTE 43070;",1 13 12 B5,20,EA,20,EE60,1000,560,AVG-COST,28,,REPUESTOS ELECTRICOS Y ELECTRO,10,560
1000254976,"FILTRO, HP26NL7-25WV, HY-PRO, ACEITE","FILTRO ELEMENTO,FABRICANTE HY-PRO,PARTE HP26NL7-25WV,TIPO ACEITE,FABRICANTE PAIS INTERNORMEN, PARTE 300362;",1 15 08 B3,0,EA,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000254991," BANDA V,A,2540MM","BANDA TRANSMISION,A,2540MM",1 15 02 B1,4,PZ,4,EE60,1000,656,AVG-COST,164,,REPUESTOS MECANICOS,0,656
1000255255,"CANGILON,318236,BEUMER","CANGILON,318236,BEUMER",P PT 03 B1,8,PZ,8,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000255308,"FILTRO 259397, HY-PRO, ACEITE","FILTRO ELEMENTO,FABRICANTE HY-PRO,PARTE 259397,TIPO ACEITE,SINONIMO HPQ99822-40W",1 15 08 C3,0,PZ,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000255652,"HORQUILLA, 10217438, LOESCHE,","HORQUILLA SUJETADOR,FABRICANTE LOESCHE,PARTE 10217438,FABRICANTE PAIS CATALOGO 10224934, DIBUJO 024565-00-1,POS 2;",1 25 01 C4,2,EA,2,EE60,1000,"349,729.63",AVG-COST,"174,864.82",,REPUESTOS MECANICOS,0,"349,729.63"
1000255775,"TUERCA FIJACION, 10210962, LOESCHE","TUERCA FIJACION,PARTE 10210962,FABRICANTE LOESCHE,FABRICANTE PAIS CATALOGO 10224934, DIBUJO 2.1036.00.0607,POS 6;,SINONIMO TUERCA",1 25 01 C5,2,EA,2,EE60,1000,"81,129.67",AVG-COST,"40,564.84",,REPUESTOS MECANICOS,0,"81,129.67"
1000255776,"FUSIBLE FWP-125, BUSSMANN, 700V,125A","FUSIBLE SOBRECARGA,VOLTAJE 700V,AMPERAJE 125A,FABRICANTE PAIS BUSSMANN, PARTE FWP-125;",1 13 13 A1,0,EA,0,EE60,1000,0,AVG-COST,"1,029.00",,REPUESTOS ELECTRICOS Y ELECTRO,0,0
1000256513,"ANILLO SEGM., 10179518, LOESCHE","ANILLO SEGMENTADO MOLINO,PARTE 10179518,FABRICANTE LOESCHE,FABRICANTE PAIS LOESCHE, CATALOGO 10227009, DIBUJO 032123-00-2,POS 7;,",1 25 03 A2,0,EA,0,EE60,1000,0,AVG-COST,"89,900.00",,REVESTIMIENTOS (PLACAS Y BLIND,0,0
1000256994,"COPLE TUB. 4"" ESTILO 75,  VICTAULIC","COPLE TUBERIA,DIAMETRO 4"",CONECCION *,MATERIAL CAST STEEL,TIPO FLEXIBLE,FABRICANTE PAIS VICTAULIC, MODELO ESTILO 75;",1 18 05 A1,5,PZA,5,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000257077,"PLACA DEFLECTORA, 1.066832, FLSMIDTH","PLACA DEFLECTORA,PARTE 1.066832,FABRICANTE FLSMIDTH",1 19 03 A1,0,PZA,0,EE60,1000,0,AVG-COST,"158,694.11",,REPUESTOS MECANICOS,0,0
1000257139,"CUBIERTA PROTEC., 1.1043.01.0504, LOESCH","CUBIERTA PROTECCION,PARTE 1.1043.01.0504,FABRICANTE LOESCHE",1 52 01 C1,0,PZA,0,EE60,1005,0,RECOVERED,0,,REPUESTOS MECANICOS,0,0
1000257464,"SOTORREDUCTOR, CB0-63K14DF, BOCKWOLDT","MOTORREDUCTOR,RELACION 49.5,POTENCIA 0.12KW,VELOCIDAD 1560/31.5 RPM,VOLTAJE 440VAC,FABRICANTE PAIS BOCKWOLDT GETRIEBEMOTORENWERK,",1 16 03 C1,2,EA,2,EE60,1000,"19,066.54",AVG-COST,"9,533.27",,MAQUINARIA Y EQUIPO,0,"19,066.54"
